subindex;eventindex;Animacytype;TypeNum;RT;list;response reverted;response;root;scenario;text;wordlength
20;204;Object;3;1926;1;5;3;classic_o.jpg;6;classic ;8
20;206;Object;3;1326;1;7;1;hot_o.jpg;15;hot ;4
20;218;Object;3;1839;1;6;2;extraordinairy_o.jpg;9;extraordinairy;14
20;236;Object;3;3486;1;5;3;aggressive_o.jpg;1;aggressive ;11
20;242;Object;3;1781;1;7;1;impressive_o.jpg;18;impressive ;11
21;2;Object;3;3579;1;1;7;great_o.jpg;12;great ;6
21;10;Object;3;2072;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
21;30;Object;3;1804;1;1;7;basic_o.jpg;5;basic ;6
21;34;Object;3;1622;1;1;7;amazing_o.jpg;2;amazing ;8
21;42;Object;3;1925;1;1;7;huge_o.jpg;16;huge;4
21;56;Object;3;1254;1;2;6;good_o.jpg;11;good;4
21;60;Object;3;3284;1;3;5;cute_o.jpg;8;cute ;5
21;64;Object;3;1375;1;1;7;heavy_o.jpg;14;heavy ;6
21;66;Object;3;1380;1;1;7;cool_o.jpg;7;cool ;5
21;80;Object;3;1824;1;1;7;classic_o.jpg;6;classic ;8
21;92;Object;3;1439;1;1;7;aggressive_o.jpg;1;aggressive ;11
21;100;Object;3;1832;1;1;7;lame_o.jpg;20;lame ;5
21;116;Object;3;2226;1;1;7;awesome_o.jpg;4;awesome ;8
21;136;Object;3;1876;1;1;7;handsome_o.jpg;13;handsome;8
21;138;Object;3;3291;1;1;7;interesting_o.jpg;19;interesting ;12
21;150;Object;3;1604;1;1;7;anxious_o.jpg;3;anxious;7
21;154;Object;3;3024;1;1;7;impressive_o.jpg;18;impressive ;11
21;170;Object;3;1488;1;2;6;fair_o.jpg;10;fair ;5
21;178;Object;3;1734;1;1;7;hot_o.jpg;15;hot ;4
21;210;Object;3;1366;1;1;7;ideal_o.jpg;17;ideal ;6
22;12;Object;3;4723;1;2;6;amazing_o.jpg;2;amazing ;8
22;20;Object;3;2415;1;2;6;handsome_o.jpg;13;handsome;8
22;24;Object;3;1564;1;1;7;hot_o.jpg;15;hot ;4
22;34;Object;3;1842;1;4;4;great_o.jpg;12;great ;6
22;36;Object;3;3287;1;1;7;cool_o.jpg;7;cool ;5
22;48;Object;3;2924;1;1;7;awesome_o.jpg;4;awesome ;8
22;54;Object;3;1287;1;1;7;interesting_o.jpg;19;interesting ;12
22;62;Object;3;1623;1;1;7;heavy_o.jpg;14;heavy ;6
22;96;Object;3;1485;1;1;7;fair_o.jpg;10;fair ;5
22;120;Object;3;1904;1;1;7;aggressive_o.jpg;1;aggressive ;11
22;144;Object;3;1858;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
22;148;Object;3;2335;1;1;7;huge_o.jpg;16;huge;4
22;176;Object;3;1477;1;1;7;basic_o.jpg;5;basic ;6
22;190;Object;3;1211;1;1;7;impressive_o.jpg;18;impressive ;11
22;196;Object;3;5233;1;4;4;cute_o.jpg;8;cute ;5
22;202;Object;3;3315;1;2;6;anxious_o.jpg;3;anxious;7
22;206;Object;3;1491;1;1;7;good_o.jpg;11;good;4
22;208;Object;3;823;1;1;7;lame_o.jpg;20;lame ;5
22;226;Object;3;1128;1;1;7;classic_o.jpg;6;classic ;8
22;232;Object;3;2021;1;1;7;ideal_o.jpg;17;ideal ;6
23;6;Object;3;3517,92;1;1;7;classic_o.jpg;6;classic ;8
23;28;Object;3;4760,43;1;3;5;heavy_o.jpg;14;heavy ;6
23;38;Object;3;1579,68;1;1;7;good_o.jpg;11;good;4
23;46;Object;3;984,93;1;1;7;basic_o.jpg;5;basic ;6
23;54;Object;3;1412,94;1;1;7;interesting_o.jpg;19;interesting ;12
23;64;Object;3;4323,82;1;6;2;cute_o.jpg;8;cute ;5
23;70;Object;3;845,88;1;1;7;cool_o.jpg;7;cool ;5
23;92;Object;3;1755,1;1;1;7;anxious_o.jpg;3;anxious;7
23;94;Object;3;797,1;1;1;7;great_o.jpg;12;great ;6
23;102;Object;3;1604,71;1;1;7;huge_o.jpg;16;huge;4
23;108;Object;3;1215,81;1;1;7;ideal_o.jpg;17;ideal ;6
23;136;Object;3;1306,78;1;1;7;hot_o.jpg;15;hot ;4
23;150;Object;3;2303,27;1;6;2;amazing_o.jpg;2;amazing ;8
23;168;Object;3;1259;1;2;6;fair_o.jpg;10;fair ;5
23;172;Object;3;1224,94;1;1;7;aggressive_o.jpg;1;aggressive ;11
23;174;Object;3;767,39;1;1;7;awesome_o.jpg;4;awesome ;8
23;218;Object;3;1844,56;1;1;7;impressive_o.jpg;18;impressive ;11
23;222;Object;3;1698;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
23;224;Object;3;926,97;1;1;7;lame_o.jpg;20;lame ;5
23;228;Object;3;1256,96;1;1;7;handsome_o.jpg;13;handsome;8
24;2;Object;3;3578,58;1;2;6;handsome_o.jpg;13;handsome;8
24;20;Object;3;1327,24;1;1;7;awesome_o.jpg;4;awesome ;8
24;30;Object;3;975,59;1;1;7;heavy_o.jpg;14;heavy ;6
24;32;Object;3;1641,09;1;1;7;good_o.jpg;11;good;4
24;36;Object;3;4716,17;1;1;7;basic_o.jpg;5;basic ;6
24;66;Object;3;835,33;1;1;7;interesting_o.jpg;19;interesting ;12
24;72;Object;3;893,74;1;1;7;great_o.jpg;12;great ;6
24;76;Object;3;888,61;1;1;7;huge_o.jpg;16;huge;4
24;124;Object;3;1818,41;1;1;7;amazing_o.jpg;2;amazing ;8
24;148;Object;3;3147,56;1;5;3;cute_o.jpg;8;cute ;5
24;156;Object;3;860,41;1;1;7;impressive_o.jpg;18;impressive ;11
24;160;Object;3;2101,26;1;1;7;ideal_o.jpg;17;ideal ;6
24;166;Object;3;673,29;1;1;7;anxious_o.jpg;3;anxious;7
24;168;Object;3;733,7;1;1;7;cool_o.jpg;7;cool ;5
24;170;Object;3;728,98;1;1;7;fair_o.jpg;10;fair ;5
24;188;Object;3;966,26;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
24;214;Object;3;1955,1;1;1;7;lame_o.jpg;20;lame ;5
24;216;Object;3;881,13;1;1;7;aggressive_o.jpg;1;aggressive ;11
24;218;Object;3;1047,37;1;1;7;classic_o.jpg;6;classic ;8
24;234;Object;3;767,17;1;1;7;hot_o.jpg;15;hot ;4
26;18;Object;3;1298;2;3;5;wild_o.jpg;39;wild;4
26;24;Object;3;1773;2;3;5;loud_o.jpg;21;loud ;5
26;68;Object;3;2330;2;3;5;tall_o.jpg;36;tall ;5
26;84;Object;3;3306;2;3;5;old_o.jpg;25;old ;4
26;106;Object;3;1394;2;3;5;okay_o.jpg;24;okay ;5
26;112;Object;3;1349;2;3;5;ordinary_o.jpg;26;ordinary ;9
26;116;Object;3;3012;2;2;6;solid_o.jpg;33;solid ;6
26;122;Object;3;1529;2;1;7;quick_o.jpg;29;quick ;6
26;152;Object;3;1319;2;4;4;modern_o.jpg;22;modern;6
26;164;Object;3;1575;2;4;4;ugly_o.jpg;37;ugly ;5
26;168;Object;3;2191;2;6;2;small_o.jpg;32;small ;6
26;178;Object;3;1517;2;3;5;peaceful_o.jpg;27;peaceful ;9
26;180;Object;3;1083;2;2;6;stunning_o.jpg;34;stunning ;9
26;186;Object;3;1514;2;2;6;plain_o.jpg;28;plain ;6
26;212;Object;3;3026;2;1;7;odd_o.jpg;23;odd ;4
26;214;Object;3;1878;2;2;6;rare_o.jpg;31;rare ;5
26;218;Object;3;1628;2;1;7;wonderful_o.jpg;40;wonderful ;10
26;242;Object;3;1185;2;1;7;weird_o.jpg;38;weird ;6
1;24;Plant;4;1735;1;7;1;great_p.jpg;12;great ;6
1;34;Plant;4;1501,36;1;7;1;huge_p.jpg;16;huge;4
1;36;Plant;4;872,17;1;7;1;good_p.jpg;11;good;4
1;66;Plant;4;1695,65;1;7;1;lame_p.jpg;20;lame ;5
1;72;Plant;4;1699,51;1;7;1;impressive_p.jpg;18;impressive ;11
1;74;Plant;4;1111,28;1;7;1;hot_p.jpg;15;hot ;4
1;98;Plant;4;886,2;1;7;1;cute_p.jpg;8;cute ;5
1;100;Plant;4;854,27;1;7;1;handsome_p.jpg;13;handsome;8
1;102;Plant;4;844,79;1;7;1;basic_p.jpg;5;basic ;6
1;104;Plant;4;851,18;1;7;1;anxious_p.jpg;3;anxious;7
1;112;Plant;4;1030,69;1;7;1;amazing_p.jpg;2;amazing ;8
1;124;Plant;4;1527,02;1;7;1;interesting_p.jpg;19;interesting ;12
1;166;Plant;4;765,48;1;7;1;classic_p.jpg;6;classic ;8
1;182;Plant;4;1301,21;1;7;1;aggressive_p.jpg;1;aggressive ;11
1;190;Plant;4;867,8;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
1;198;Plant;4;783,15;1;7;1;awesome_p.jpg;4;awesome ;8
1;216;Plant;4;838,57;1;7;1;cool_p.jpg;7;cool ;5
1;240;Plant;4;960,81;1;7;1;fair_p.jpg;10;fair ;5
1;242;Plant;4;865,98;1;7;1;ideal_p.jpg;17;ideal ;6
1;246;Plant;4;777,87;1;7;1;heavy_p.jpg;14;heavy ;6
2;16;Plant;4;2687,14;2;5;3;okay_p.jpg;24;okay ;5
2;30;Plant;4;1582,15;2;6;2;loud_p.jpg;21;loud ;5
2;40;Plant;4;1807,56;2;6;2;solid_p.jpg;33;solid ;6
2;44;Plant;4;1126,36;2;6;2;stunning_p.jpg;34;stunning ;9
2;56;Plant;4;1120,84;2;6;2;peaceful_p.jpg;27;peaceful ;9
2;84;Plant;4;1847,47;2;6;2;old_p.jpg;25;old ;4
2;108;Plant;4;2110,54;2;6;2;odd_p.jpg;23;odd ;4
2;110;Plant;4;3139,66;2;6;2;ordinary_p.jpg;26;ordinary ;9
2;150;Plant;4;1003,08;2;6;2;radient_p.jpg;30;radient ;8
2;158;Plant;4;2510,13;2;6;2;plain_p.jpg;28;plain ;6
2;160;Plant;4;789,74;2;6;2;weird_p.jpg;38;weird ;6
2;162;Plant;4;699,6;2;6;2;quick_p.jpg;29;quick ;6
2;176;Plant;4;830,63;2;6;2;small_p.jpg;32;small ;6
2;200;Plant;4;1457,94;2;6;2;wonderful_p.jpg;40;wonderful ;10
2;202;Plant;4;3578,53;2;6;2;sweet_p.jpg;35;sweet ;6
2;210;Plant;4;879,51;2;6;2;modern_p.jpg;22;modern;6
2;222;Plant;4;1103,04;2;6;2;tall_p.jpg;36;tall ;5
2;226;Plant;4;1344,16;2;6;2;wild_p.jpg;39;wild;4
3;58;Plant;4;2556,96;1;6;2;lame_p.jpg;20;lame ;5
3;70;Plant;4;2772,56;1;5;3;good_p.jpg;11;good;4
3;88;Plant;4;2006,56;1;7;1;heavy_p.jpg;14;heavy ;6
3;96;Plant;4;1771,53;1;7;1;hot_p.jpg;15;hot ;4
3;98;Plant;4;971,97;1;7;1;huge_p.jpg;16;huge;4
3;104;Plant;4;1537,69;1;7;1;handsome_p.jpg;13;handsome;8
3;112;Plant;4;818,13;1;7;1;great_p.jpg;12;great ;6
3;116;Plant;4;1478,97;1;7;1;aggressive_p.jpg;1;aggressive ;11
3;128;Plant;4;1431,23;1;7;1;amazing_p.jpg;2;amazing ;8
3;134;Plant;4;719,65;1;7;1;ideal_p.jpg;17;ideal ;6
3;144;Plant;4;1543,8;1;6;2;cool_p.jpg;7;cool ;5
3;152;Plant;4;671,97;1;7;1;cute_p.jpg;8;cute ;5
3;178;Plant;4;1050,8;1;7;1;classic_p.jpg;6;classic ;8
3;190;Plant;4;807,48;1;7;1;impressive_p.jpg;18;impressive ;11
3;192;Plant;4;567,25;1;7;1;fair_p.jpg;10;fair ;5
3;198;Plant;4;1287,68;1;7;1;anxious_p.jpg;3;anxious;7
3;204;Plant;4;2760,4;1;3;5;interesting_p.jpg;19;interesting ;12
3;214;Plant;4;782,6;1;7;1;awesome_p.jpg;4;awesome ;8
3;218;Plant;4;1059,25;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
3;228;Plant;4;645,58;1;7;1;basic_p.jpg;5;basic ;6
4;4;Plant;4;2885,78;2;6;2;peaceful_p.jpg;27;peaceful ;9
4;46;Plant;4;1888,59;2;6;2;radient_p.jpg;30;radient ;8
4;56;Plant;4;1004,58;2;7;1;weird_p.jpg;38;weird ;6
4;64;Plant;4;1246,08;2;7;1;small_p.jpg;32;small ;6
4;82;Plant;4;700,9;2;7;1;plain_p.jpg;28;plain ;6
4;86;Plant;4;1313,69;2;7;1;ugly_p.jpg;37;ugly ;5
4;112;Plant;4;887,14;2;7;1;solid_p.jpg;33;solid ;6
4;118;Plant;4;939,1;2;7;1;stunning_p.jpg;34;stunning ;9
4;126;Plant;4;843,05;2;7;1;wonderful_p.jpg;40;wonderful ;10
4;160;Plant;4;1354,72;2;7;1;sweet_p.jpg;35;sweet ;6
4;164;Plant;4;631,11;2;7;1;ordinary_p.jpg;26;ordinary ;9
4;182;Plant;4;830,03;2;7;1;odd_p.jpg;23;odd ;4
4;184;Plant;4;1066,9;2;6;2;okay_p.jpg;24;okay ;5
4;188;Plant;4;2348,33;2;5;3;tall_p.jpg;36;tall ;5
4;192;Plant;4;2104,42;2;6;2;old_p.jpg;25;old ;4
4;210;Plant;4;4271,3;2;6;2;rare_p.jpg;31;rare ;5
4;242;Plant;4;1139,41;2;7;1;wild_p.jpg;39;wild;4
4;248;Plant;4;1586,58;2;7;1;modern_p.jpg;22;modern;6
5;14;Plant;4;1950,35;1;7;1;cool_p.jpg;7;cool ;5
5;28;Plant;4;4043,96;1;2;6;extraordinairy_p.jpg;9;extraordinairy;14
5;34;Plant;4;2644,71;1;4;4;interesting_p.jpg;19;interesting ;12
5;50;Plant;4;4880,93;1;7;1;classic_p.jpg;6;classic ;8
5;56;Plant;4;3393,34;1;4;4;anxious_p.jpg;3;anxious;7
5;84;Plant;4;1702,14;1;7;1;amazing_p.jpg;2;amazing ;8
5;94;Plant;4;2141,39;1;4;4;basic_p.jpg;5;basic ;6
5;108;Plant;4;944,71;1;7;1;heavy_p.jpg;14;heavy ;6
5;120;Plant;4;1502,9;1;7;1;impressive_p.jpg;18;impressive ;11
5;136;Plant;4;996,59;1;7;1;aggressive_p.jpg;1;aggressive ;11
5;158;Plant;4;3106,15;1;4;4;awesome_p.jpg;4;awesome ;8
5;178;Plant;4;2316,28;1;7;1;good_p.jpg;11;good;4
5;182;Plant;4;1600,49;1;7;1;huge_p.jpg;16;huge;4
5;192;Plant;4;2250,86;1;7;1;hot_p.jpg;15;hot ;4
5;196;Plant;4;1619,07;1;4;4;lame_p.jpg;20;lame ;5
5;198;Plant;4;1221,59;1;4;4;handsome_p.jpg;13;handsome;8
5;200;Plant;4;994,01;1;7;1;ideal_p.jpg;17;ideal ;6
5;218;Plant;4;3412,82;1;7;1;cute_p.jpg;8;cute ;5
5;220;Plant;4;1304,64;1;7;1;great_p.jpg;12;great ;6
5;244;Plant;4;4215,97;1;4;4;fair_p.jpg;10;fair ;5
6;4;Plant;4;2783,48;1;6;2;hot_p.jpg;15;hot ;4
6;22;Plant;4;1691,85;1;6;2;basic_p.jpg;5;basic ;6
6;28;Plant;4;1147,19;1;6;2;ideal_p.jpg;17;ideal ;6
6;30;Plant;4;964,34;1;6;2;classic_p.jpg;6;classic ;8
6;40;Plant;4;1527,79;1;6;2;amazing_p.jpg;2;amazing ;8
6;44;Plant;4;1036,16;1;6;2;huge_p.jpg;16;huge;4
6;50;Plant;4;2014,52;1;3;5;good_p.jpg;11;good;4
6;62;Plant;4;1021,09;1;6;2;impressive_p.jpg;18;impressive ;11
6;66;Plant;4;1143,17;1;5;3;handsome_p.jpg;13;handsome;8
6;76;Plant;4;1205,78;1;5;3;fair_p.jpg;10;fair ;5
6;90;Plant;4;1215,21;1;6;2;awesome_p.jpg;4;awesome ;8
6;138;Plant;4;1243,96;1;6;2;cute_p.jpg;8;cute ;5
6;140;Plant;4;881,59;1;6;2;aggressive_p.jpg;1;aggressive ;11
6;172;Plant;4;973,02;1;6;2;extraordinairy_p.jpg;9;extraordinairy;14
6;176;Plant;4;1174,44;1;5;3;anxious_p.jpg;3;anxious;7
6;186;Plant;4;2637,95;1;5;3;cool_p.jpg;7;cool ;5
6;192;Plant;4;1593,26;1;5;3;great_p.jpg;12;great ;6
6;212;Plant;4;958,6;1;6;2;lame_p.jpg;20;lame ;5
6;224;Plant;4;1696,18;1;6;2;heavy_p.jpg;14;heavy ;6
6;228;Plant;4;1043,34;1;6;2;interesting_p.jpg;19;interesting ;12
7;20;Plant;4;3971,56;1;7;1;interesting_p.jpg;19;interesting ;12
7;54;Plant;4;829,93;1;7;1;hot_p.jpg;15;hot ;4
7;74;Plant;4;676,33;1;7;1;huge_p.jpg;16;huge;4
7;84;Plant;4;686,36;1;7;1;lame_p.jpg;20;lame ;5
7;86;Plant;4;658,72;1;7;1;fair_p.jpg;10;fair ;5
7;96;Plant;4;737,64;1;7;1;classic_p.jpg;6;classic ;8
7;98;Plant;4;1392,1;1;7;1;basic_p.jpg;5;basic ;6
7;108;Plant;4;732,4;1;7;1;great_p.jpg;12;great ;6
7;116;Plant;4;973,64;1;7;1;good_p.jpg;11;good;4
7;120;Plant;4;672,18;1;7;1;ideal_p.jpg;17;ideal ;6
7;126;Plant;4;967,72;1;7;1;cool_p.jpg;7;cool ;5
7;156;Plant;4;634,72;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
7;168;Plant;4;740,2;1;7;1;amazing_p.jpg;2;amazing ;8
7;172;Plant;4;683,32;1;7;1;handsome_p.jpg;13;handsome;8
7;178;Plant;4;642,53;1;7;1;cute_p.jpg;8;cute ;5
7;204;Plant;4;886,04;1;7;1;impressive_p.jpg;18;impressive ;11
7;228;Plant;4;1666,89;1;7;1;anxious_p.jpg;3;anxious;7
7;230;Plant;4;648,15;1;7;1;heavy_p.jpg;14;heavy ;6
7;236;Plant;4;646,25;1;7;1;awesome_p.jpg;4;awesome ;8
7;238;Plant;4;546,55;1;7;1;aggressive_p.jpg;1;aggressive ;11
8;46;Plant;4;1070,78;1;7;1;lame_p.jpg;20;lame ;5
8;54;Plant;4;962,45;1;7;1;cute_p.jpg;8;cute ;5
8;70;Plant;4;784,64;1;7;1;impressive_p.jpg;18;impressive ;11
8;88;Plant;4;1991,32;1;4;4;interesting_p.jpg;19;interesting ;12
8;94;Plant;4;873,61;1;7;1;cool_p.jpg;7;cool ;5
8;102;Plant;4;1043,13;1;7;1;handsome_p.jpg;13;handsome;8
8;116;Plant;4;966,81;1;7;1;anxious_p.jpg;3;anxious;7
8;126;Plant;4;836,25;1;7;1;aggressive_p.jpg;1;aggressive ;11
8;134;Plant;4;1056,41;1;7;1;basic_p.jpg;5;basic ;6
8;140;Plant;4;1031,66;1;7;1;classic_p.jpg;6;classic ;8
8;142;Plant;4;645,95;1;7;1;good_p.jpg;11;good;4
8;146;Plant;4;771,59;1;7;1;awesome_p.jpg;4;awesome ;8
8;192;Plant;4;570,11;1;7;1;hot_p.jpg;15;hot ;4
8;194;Plant;4;587,6;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
8;196;Plant;4;490,93;1;7;1;fair_p.jpg;10;fair ;5
8;198;Plant;4;633,8;1;7;1;heavy_p.jpg;14;heavy ;6
8;204;Plant;4;698,08;1;7;1;great_p.jpg;12;great ;6
8;218;Plant;4;664,25;1;7;1;huge_p.jpg;16;huge;4
8;230;Plant;4;670,47;1;7;1;amazing_p.jpg;2;amazing ;8
8;248;Plant;4;683,08;1;7;1;ideal_p.jpg;17;ideal ;6
9;10;Plant;4;2545,54;2;7;1;sweet_p.jpg;35;sweet ;6
9;26;Plant;4;1018,8;2;7;1;solid_p.jpg;33;solid ;6
9;36;Plant;4;1085,11;2;7;1;weird_p.jpg;38;weird ;6
9;42;Plant;4;966,07;2;7;1;ordinary_p.jpg;26;ordinary ;9
9;46;Plant;4;1878,42;2;7;1;stunning_p.jpg;34;stunning ;9
9;56;Plant;4;941,16;2;7;1;wonderful_p.jpg;40;wonderful ;10
9;72;Plant;4;2331,28;2;7;1;quick_p.jpg;29;quick ;6
9;78;Plant;4;942,03;2;7;1;peaceful_p.jpg;27;peaceful ;9
9;82;Plant;4;1296,92;2;7;1;ugly_p.jpg;37;ugly ;5
9;86;Plant;4;1066,2;2;7;1;wild_p.jpg;39;wild;4
9;98;Plant;4;2254,59;2;7;1;tall_p.jpg;36;tall ;5
9;110;Plant;4;2599,96;2;7;1;odd_p.jpg;23;odd ;4
9;118;Plant;4;772,64;2;7;1;small_p.jpg;32;small ;6
9;122;Plant;4;2460,03;2;7;1;rare_p.jpg;31;rare ;5
9;144;Plant;4;1014,63;2;7;1;loud_p.jpg;21;loud ;5
9;154;Plant;4;952,35;2;7;1;old_p.jpg;25;old ;4
9;184;Plant;4;1428,4;2;7;1;radient_p.jpg;30;radient ;8
9;192;Plant;4;915,15;2;7;1;modern_p.jpg;22;modern;6
9;212;Plant;4;879,21;2;7;1;plain_p.jpg;28;plain ;6
9;214;Plant;4;1379,37;2;7;1;okay_p.jpg;24;okay ;5
10;28;Plant;4;4125;1;6;2;impressive_p.jpg;18;impressive ;11
10;44;Plant;4;1995;1;7;1;ideal_p.jpg;17;ideal ;6
10;48;Plant;4;1323;1;7;1;amazing_p.jpg;2;amazing ;8
10;50;Plant;4;4010;1;7;1;basic_p.jpg;5;basic ;6
10;76;Plant;4;3581;1;6;2;interesting_p.jpg;19;interesting ;12
10;80;Plant;4;1213;1;7;1;great_p.jpg;12;great ;6
10;84;Plant;4;1070;1;7;1;huge_p.jpg;16;huge;4
10;86;Plant;4;1243;1;7;1;anxious_p.jpg;3;anxious;7
10;102;Plant;4;2224;1;7;1;cool_p.jpg;7;cool ;5
10;112;Plant;4;924;1;7;1;cute_p.jpg;8;cute ;5
10;116;Plant;4;990;1;7;1;handsome_p.jpg;13;handsome;8
10;126;Plant;4;1013;1;7;1;fair_p.jpg;10;fair ;5
10;146;Plant;4;1563;1;7;1;lame_p.jpg;20;lame ;5
10;158;Plant;4;962;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
10;192;Plant;4;1584;1;5;3;classic_p.jpg;6;classic ;8
10;198;Plant;4;961;1;7;1;hot_p.jpg;15;hot ;4
10;212;Plant;4;3855;1;7;1;awesome_p.jpg;4;awesome ;8
10;246;Plant;4;1291;1;7;1;good_p.jpg;11;good;4
10;248;Plant;4;1848;1;4;4;heavy_p.jpg;14;heavy ;6
11;18;Plant;4;1074;1;7;1;great_p.jpg;12;great ;6
11;20;Plant;4;1186;1;7;1;huge_p.jpg;16;huge;4
11;22;Plant;4;846;1;7;1;aggressive_p.jpg;1;aggressive ;11
11;76;Plant;4;2612;1;3;5;good_p.jpg;11;good;4
11;82;Plant;4;1151;1;7;1;classic_p.jpg;6;classic ;8
11;92;Plant;4;1374;1;7;1;awesome_p.jpg;4;awesome ;8
11;122;Plant;4;3916;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
11;124;Plant;4;1245;1;7;1;handsome_p.jpg;13;handsome;8
11;126;Plant;4;1532;1;7;1;hot_p.jpg;15;hot ;4
11;128;Plant;4;2143;1;7;1;heavy_p.jpg;14;heavy ;6
11;132;Plant;4;931;1;7;1;fair_p.jpg;10;fair ;5
11;146;Plant;4;3233;1;7;1;cute_p.jpg;8;cute ;5
11;148;Plant;4;3495;1;1;7;lame_p.jpg;20;lame ;5
11;158;Plant;4;1239;1;7;1;impressive_p.jpg;18;impressive ;11
11;168;Plant;4;1714;1;4;4;interesting_p.jpg;19;interesting ;12
11;172;Plant;4;885;1;7;1;amazing_p.jpg;2;amazing ;8
11;174;Plant;4;554;1;7;1;basic_p.jpg;5;basic ;6
11;206;Plant;4;1894;1;7;1;anxious_p.jpg;3;anxious;7
11;216;Plant;4;1161;1;7;1;ideal_p.jpg;17;ideal ;6
11;234;Plant;4;810;1;7;1;cool_p.jpg;7;cool ;5
13;12;Plant;4;2780,98;1;7;1;amazing_p.jpg;2;amazing ;8
13;18;Plant;4;1042,78;1;7;1;great_p.jpg;12;great ;6
13;22;Plant;4;1142,12;1;7;1;aggressive_p.jpg;1;aggressive ;11
13;36;Plant;4;1076,74;1;7;1;huge_p.jpg;16;huge;4
13;42;Plant;4;1763,92;1;7;1;hot_p.jpg;15;hot ;4
13;68;Plant;4;2364,2;1;7;1;ideal_p.jpg;17;ideal ;6
13;76;Plant;4;1017,9;1;7;1;impressive_p.jpg;18;impressive ;11
13;86;Plant;4;1074,16;1;7;1;cool_p.jpg;7;cool ;5
13;96;Plant;4;917,46;1;7;1;anxious_p.jpg;3;anxious;7
13;104;Plant;4;844,28;1;7;1;heavy_p.jpg;14;heavy ;6
13;112;Plant;4;1242,44;1;7;1;lame_p.jpg;20;lame ;5
13;138;Plant;4;1020,62;1;7;1;awesome_p.jpg;4;awesome ;8
13;154;Plant;4;1844,06;1;7;1;cute_p.jpg;8;cute ;5
13;178;Plant;4;1129,94;1;7;1;fair_p.jpg;10;fair ;5
13;180;Plant;4;806,9;1;7;1;handsome_p.jpg;13;handsome;8
13;182;Plant;4;801,86;1;7;1;basic_p.jpg;5;basic ;6
13;200;Plant;4;1533,32;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
13;216;Plant;4;898,66;1;7;1;good_p.jpg;11;good;4
13;228;Plant;4;924,08;1;7;1;interesting_p.jpg;19;interesting ;12
13;246;Plant;4;764,26;1;7;1;classic_p.jpg;6;classic ;8
14;22;Plant;4;4171;1;6;2;classic_p.jpg;6;classic ;8
14;30;Plant;4;3095;1;4;4;good_p.jpg;11;good;4
14;38;Plant;4;2242;1;7;1;basic_p.jpg;5;basic ;6
14;48;Plant;4;1670;1;6;2;ideal_p.jpg;17;ideal ;6
14;54;Plant;4;1158;1;7;1;aggressive_p.jpg;1;aggressive ;11
14;62;Plant;4;3842;1;6;2;great_p.jpg;12;great ;6
14;74;Plant;4;1463;1;7;1;cute_p.jpg;8;cute ;5
14;82;Plant;4;1390;1;7;1;handsome_p.jpg;13;handsome;8
14;104;Plant;4;1104;1;7;1;anxious_p.jpg;3;anxious;7
14;110;Plant;4;1869;1;6;2;fair_p.jpg;10;fair ;5
14;152;Plant;4;1051;1;7;1;amazing_p.jpg;2;amazing ;8
14;172;Plant;4;927;1;7;1;huge_p.jpg;16;huge;4
14;176;Plant;4;948;1;7;1;heavy_p.jpg;14;heavy ;6
14;178;Plant;4;1060;1;7;1;impressive_p.jpg;18;impressive ;11
14;180;Plant;4;779;1;7;1;cool_p.jpg;7;cool ;5
14;198;Plant;4;1161;1;7;1;lame_p.jpg;20;lame ;5
14;206;Plant;4;843;1;7;1;hot_p.jpg;15;hot ;4
14;228;Plant;4;2313;1;7;1;awesome_p.jpg;4;awesome ;8
14;234;Plant;4;2852;1;5;3;interesting_p.jpg;19;interesting ;12
14;246;Plant;4;3049;1;6;2;extraordinairy_p.jpg;9;extraordinairy;14
15;16;Plant;4;1677;1;7;1;impressive_p.jpg;18;impressive ;11
15;24;Plant;4;1423;1;7;1;amazing_p.jpg;2;amazing ;8
15;44;Plant;4;1242;1;7;1;awesome_p.jpg;4;awesome ;8
15;58;Plant;4;1050;1;7;1;basic_p.jpg;5;basic ;6
15;64;Plant;4;1819;1;7;1;ideal_p.jpg;17;ideal ;6
15;76;Plant;4;931;1;7;1;great_p.jpg;12;great ;6
15;80;Plant;4;3358;1;1;7;interesting_p.jpg;19;interesting ;12
15;96;Plant;4;1097;1;7;1;hot_p.jpg;15;hot ;4
15;98;Plant;4;1069;1;7;1;cool_p.jpg;7;cool ;5
15;114;Plant;4;1175;1;7;1;fair_p.jpg;10;fair ;5
15;126;Plant;4;1134;1;7;1;huge_p.jpg;16;huge;4
15;138;Plant;4;1106;1;7;1;good_p.jpg;11;good;4
15;150;Plant;4;1041;1;7;1;cute_p.jpg;8;cute ;5
